 30%|███       | 179/592 [00:38<01:21,  5.05it/s, num_gaussians: 996437 | tracking_loss: 37401.4141 | mapping_loss: 0.1029]
 30%|███       | 179/592 [00:38<01:21,  5.05it/s, num_gaussians: 1001924 | tracking_loss: 40554.7812 | mapping_loss: 0.0875]
 30%|███       | 180/592 [00:38<01:21,  5.07it/s, num_gaussians: 1001924 | tracking_loss: 40554.7812 | mapping_loss: 0.0875]
 30%|███       | 180/592 [00:38<01:21,  5.07it/s, num_gaussians: 1007080 | tracking_loss: 43883.7500 | mapping_loss: 0.1018]
 31%|███       | 181/592 [00:39<01:19,  5.19it/s, num_gaussians: 1007080 | tracking_loss: 43883.7500 | mapping_loss: 0.1018]
 31%|███       | 181/592 [00:39<01:19,  5.19it/s, num_gaussians: 1008761 | tracking_loss: 50445.9844 | mapping_loss: 0.1936]
 31%|███       | 182/592 [00:39<01:18,  5.25it/s, num_gaussians: 1008761 | tracking_loss: 50445.9844 | mapping_loss: 0.1936]
 31%|███       | 182/592 [00:39<01:18,  5.25it/s, num_gaussians: 1012560 | tracking_loss: 51342.7578 | mapping_loss: 0.0409]
 31%|███       | 183/592 [00:39<01:18,  5.20it/s, num_gaussians: 1012560 | tracking_loss: 51342.7578 | mapping_loss: 0.0409]
 31%|███       | 183/592 [00:39<01:18,  5.20it/s, num_gaussians: 1014494 | tracking_loss: 52716.0000 | mapping_loss: 0.1691]
 31%|███       | 184/592 [00:39<01:17,  5.30it/s, num_gaussians: 1014494 | tracking_loss: 52716.0000 | mapping_loss: 0.1691]
 31%|███       | 184/592 [00:39<01:17,  5.30it/s, num_gaussians: 1015448 | tracking_loss: 57759.3906 | mapping_loss: 0.1756]
 31%|███▏      | 185/592 [00:39<01:16,  5.31it/s, num_gaussians: 1015448 | tracking_loss: 57759.3906 | mapping_loss: 0.1756]
 31%|███▏      | 185/592 [00:39<01:16,  5.31it/s, num_gaussians: 1016376 | tracking_loss: 70060.1094 | mapping_loss: 0.0603]
 31%|███▏      | 186/592 [00:39<01:17,  5.26it/s, num_gaussians: 1016376 | tracking_loss: 70060.1094 | mapping_loss: 0.0603]
 31%|███▏      | 186/592 [00:39<01:17,  5.26it/s, num_gaussians: 1017020 | tracking_loss: 71318.4375 | mapping_loss: 0.0799]
 32%|███▏      | 187/592 [00:40<01:17,  5.25it/s, num_gaussians: 1017020 | tracking_loss: 71318.4375 | mapping_loss: 0.0799]
 32%|███▏      | 187/592 [00:40<01:17,  5.25it/s, num_gaussians: 1017593 | tracking_loss: 66760.0938 | mapping_loss: 0.0633]
 32%|███▏      | 188/592 [00:40<01:16,  5.27it/s, num_gaussians: 1017593 | tracking_loss: 66760.0938 | mapping_loss: 0.0633]
 32%|███▏      | 188/592 [00:40<01:16,  5.27it/s, num_gaussians: 1018086 | tracking_loss: 64916.7695 | mapping_loss: 0.0479]
 32%|███▏      | 189/592 [00:40<01:15,  5.31it/s, num_gaussians: 1018086 | tracking_loss: 64916.7695 | mapping_loss: 0.0479]
 32%|███▏      | 189/592 [00:40<01:15,  5.31it/s, num_gaussians: 1017825 | tracking_loss: 53844.3086 | mapping_loss: 0.3660]
 32%|███▏      | 190/592 [00:40<01:15,  5.32it/s, num_gaussians: 1017825 | tracking_loss: 53844.3086 | mapping_loss: 0.3660]
 32%|███▏      | 190/592 [00:40<01:15,  5.32it/s, num_gaussians: 1017575 | tracking_loss: 49787.4766 | mapping_loss: 0.0920]
 32%|███▏      | 191/592 [00:40<01:15,  5.28it/s, num_gaussians: 1017575 | tracking_loss: 49787.4766 | mapping_loss: 0.0920]
 32%|███▏      | 191/592 [00:40<01:15,  5.28it/s, num_gaussians: 1017687 | tracking_loss: 43987.6641 | mapping_loss: 0.0574]
 32%|███▏      | 192/592 [00:41<01:15,  5.28it/s, num_gaussians: 1017687 | tracking_loss: 43987.6641 | mapping_loss: 0.0574]
 32%|███▏      | 192/592 [00:41<01:15,  5.28it/s, num_gaussians: 1018056 | tracking_loss: 44078.4453 | mapping_loss: 0.0341]
 33%|███▎      | 193/592 [00:41<01:14,  5.37it/s, num_gaussians: 1018056 | tracking_loss: 44078.4453 | mapping_loss: 0.0341]
 33%|███▎      | 193/592 [00:41<01:14,  5.37it/s, num_gaussians: 1018617 | tracking_loss: 42181.0977 | mapping_loss: 0.0892]
 33%|███▎      | 194/592 [00:41<01:13,  5.42it/s, num_gaussians: 1018617 | tracking_loss: 42181.0977 | mapping_loss: 0.0892]
 33%|███▎      | 194/592 [00:41<01:13,  5.42it/s, num_gaussians: 1019691 | tracking_loss: 40189.1328 | mapping_loss: 0.0633]
 33%|███▎      | 195/592 [00:41<01:13,  5.39it/s, num_gaussians: 1019691 | tracking_loss: 40189.1328 | mapping_loss: 0.0633]
 33%|███▎      | 195/592 [00:41<01:13,  5.39it/s, num_gaussians: 1020804 | tracking_loss: 40453.3242 | mapping_loss: 0.0809]
 33%|███▎      | 196/592 [00:41<01:12,  5.48it/s, num_gaussians: 1020804 | tracking_loss: 40453.3242 | mapping_loss: 0.0809]
 33%|███▎      | 196/592 [00:41<01:12,  5.48it/s, num_gaussians: 1021847 | tracking_loss: 40178.8906 | mapping_loss: 0.1989]
 33%|███▎      | 197/592 [00:42<01:12,  5.48it/s, num_gaussians: 1021847 | tracking_loss: 40178.8906 | mapping_loss: 0.1989]
 33%|███▎      | 197/592 [00:42<01:12,  5.48it/s, num_gaussians: 1023545 | tracking_loss: 39628.4570 | mapping_loss: 0.0554]
 33%|███▎      | 198/592 [00:42<01:12,  5.46it/s, num_gaussians: 1023545 | tracking_loss: 39628.4570 | mapping_loss: 0.0554]
 33%|███▎      | 198/592 [00:42<01:12,  5.46it/s, num_gaussians: 1025819 | tracking_loss: 40590.1641 | mapping_loss: 0.0649]
 34%|███▎      | 199/592 [00:42<01:12,  5.43it/s, num_gaussians: 1025819 | tracking_loss: 40590.1641 | mapping_loss: 0.0649]
 34%|███▎      | 199/592 [00:42<01:12,  5.43it/s, num_gaussians: 1028304 | tracking_loss: 43441.2695 | mapping_loss: 0.0642]
 34%|███▍      | 200/592 [00:42<01:10,  5.52it/s, num_gaussians: 1028304 | tracking_loss: 43441.2695 | mapping_loss: 0.0642]
 34%|███▍      | 200/592 [00:42<01:10,  5.52it/s, num_gaussians: 1031297 | tracking_loss: 39745.3945 | mapping_loss: 0.3579]
 34%|███▍      | 201/592 [00:42<01:10,  5.51it/s, num_gaussians: 1031297 | tracking_loss: 39745.3945 | mapping_loss: 0.3579]
 34%|███▍      | 201/592 [00:42<01:10,  5.51it/s, num_gaussians: 1034720 | tracking_loss: 42168.9609 | mapping_loss: 0.1809]
 34%|███▍      | 202/592 [00:42<01:10,  5.52it/s, num_gaussians: 1034720 | tracking_loss: 42168.9609 | mapping_loss: 0.1809]
 34%|███▍      | 202/592 [00:42<01:10,  5.52it/s, num_gaussians: 1036377 | tracking_loss: 38541.4609 | mapping_loss: 0.0658]
 34%|███▍      | 203/592 [00:43<01:09,  5.63it/s, num_gaussians: 1036377 | tracking_loss: 38541.4609 | mapping_loss: 0.0658]
 34%|███▍      | 203/592 [00:43<01:09,  5.63it/s, num_gaussians: 1039928 | tracking_loss: 37326.8672 | mapping_loss: 0.0511]
 34%|███▍      | 204/592 [00:43<01:11,  5.40it/s, num_gaussians: 1039928 | tracking_loss: 37326.8672 | mapping_loss: 0.0511]
 34%|███▍      | 204/592 [00:43<01:11,  5.40it/s, num_gaussians: 1045459 | tracking_loss: 34306.0859 | mapping_loss: 0.0705]
 35%|███▍      | 205/592 [00:43<01:11,  5.40it/s, num_gaussians: 1045459 | tracking_loss: 34306.0859 | mapping_loss: 0.0705]
 35%|███▍      | 205/592 [00:43<01:11,  5.40it/s, num_gaussians: 1051639 | tracking_loss: 34324.2266 | mapping_loss: 0.1770]
 35%|███▍      | 206/592 [00:43<01:10,  5.50it/s, num_gaussians: 1051639 | tracking_loss: 34324.2266 | mapping_loss: 0.1770]
 35%|███▍      | 206/592 [00:43<01:10,  5.50it/s, num_gaussians: 1058373 | tracking_loss: 34806.4961 | mapping_loss: 0.1667]
 35%|███▍      | 207/592 [00:43<01:09,  5.55it/s, num_gaussians: 1058373 | tracking_loss: 34806.4961 | mapping_loss: 0.1667]
 35%|███▍      | 207/592 [00:43<01:09,  5.55it/s, num_gaussians: 1063138 | tracking_loss: 33324.1992 | mapping_loss: 0.1008]
 35%|███▌      | 208/592 [00:43<01:08,  5.59it/s, num_gaussians: 1063138 | tracking_loss: 33324.1992 | mapping_loss: 0.1008]
 35%|███▌      | 208/592 [00:44<01:08,  5.59it/s, num_gaussians: 1064317 | tracking_loss: 30731.5117 | mapping_loss: 0.1432]
 35%|███▌      | 209/592 [00:44<01:09,  5.49it/s, num_gaussians: 1064317 | tracking_loss: 30731.5117 | mapping_loss: 0.1432]
 35%|███▌      | 209/592 [00:44<01:09,  5.49it/s, num_gaussians: 1065309 | tracking_loss: 30386.0977 | mapping_loss: 0.0965]
 35%|███▌      | 210/592 [00:44<01:11,  5.35it/s, num_gaussians: 1065309 | tracking_loss: 30386.0977 | mapping_loss: 0.0965]
 35%|███▌      | 210/592 [00:44<01:11,  5.35it/s, num_gaussians: 1065050 | tracking_loss: 31246.6328 | mapping_loss: 0.1329]
 36%|███▌      | 211/592 [00:44<01:12,  5.28it/s, num_gaussians: 1065050 | tracking_loss: 31246.6328 | mapping_loss: 0.1329]
 36%|███▌      | 211/592 [00:44<01:12,  5.28it/s, num_gaussians: 1065563 | tracking_loss: 32962.5781 | mapping_loss: 0.0618]
 36%|███▌      | 212/592 [00:44<01:12,  5.22it/s, num_gaussians: 1065563 | tracking_loss: 32962.5781 | mapping_loss: 0.0618]
 36%|███▌      | 212/592 [00:44<01:12,  5.22it/s, num_gaussians: 1065174 | tracking_loss: 33302.3320 | mapping_loss: 0.1305]
 36%|███▌      | 213/592 [00:44<01:12,  5.22it/s, num_gaussians: 1065174 | tracking_loss: 33302.3320 | mapping_loss: 0.1305]
 36%|███▌      | 213/592 [00:44<01:12,  5.22it/s, num_gaussians: 1065443 | tracking_loss: 34310.8203 | mapping_loss: 0.0956]
 36%|███▌      | 214/592 [00:45<01:10,  5.38it/s, num_gaussians: 1065443 | tracking_loss: 34310.8203 | mapping_loss: 0.0956]
 36%|███▌      | 214/592 [00:45<01:10,  5.38it/s, num_gaussians: 1065680 | tracking_loss: 33226.8633 | mapping_loss: 0.0366]
 36%|███▋      | 215/592 [00:45<01:06,  5.64it/s, num_gaussians: 1065680 | tracking_loss: 33226.8633 | mapping_loss: 0.0366]
 36%|███▋      | 215/592 [00:45<01:06,  5.64it/s, num_gaussians: 1066495 | tracking_loss: 36320.9297 | mapping_loss: 0.2959]
 36%|███▋      | 216/592 [00:45<01:08,  5.48it/s, num_gaussians: 1066495 | tracking_loss: 36320.9297 | mapping_loss: 0.2959]
 36%|███▋      | 216/592 [00:45<01:08,  5.48it/s, num_gaussians: 1066081 | tracking_loss: 36519.1719 | mapping_loss: 0.0691]
 37%|███▋      | 217/592 [00:45<01:08,  5.45it/s, num_gaussians: 1066081 | tracking_loss: 36519.1719 | mapping_loss: 0.0691]
 37%|███▋      | 217/592 [00:45<01:08,  5.45it/s, num_gaussians: 1066273 | tracking_loss: 35690.9375 | mapping_loss: 0.0750]
 37%|███▋      | 218/592 [00:45<01:08,  5.47it/s, num_gaussians: 1066273 | tracking_loss: 35690.9375 | mapping_loss: 0.0750]
 37%|███▋      | 218/592 [00:45<01:08,  5.47it/s, num_gaussians: 1066635 | tracking_loss: 37175.5391 | mapping_loss: 0.2481]
 37%|███▋      | 219/592 [00:46<01:09,  5.38it/s, num_gaussians: 1066635 | tracking_loss: 37175.5391 | mapping_loss: 0.2481]
 37%|███▋      | 219/592 [00:46<01:09,  5.38it/s, num_gaussians: 1066430 | tracking_loss: 36037.7266 | mapping_loss: 0.0872]
 37%|███▋      | 220/592 [00:46<01:10,  5.31it/s, num_gaussians: 1066430 | tracking_loss: 36037.7266 | mapping_loss: 0.0872]
 37%|███▋      | 220/592 [00:46<01:10,  5.31it/s, num_gaussians: 1066269 | tracking_loss: 34707.7617 | mapping_loss: 0.0391]
 37%|███▋      | 221/592 [00:46<01:08,  5.39it/s, num_gaussians: 1066269 | tracking_loss: 34707.7617 | mapping_loss: 0.0391]
 37%|███▋      | 221/592 [00:46<01:08,  5.39it/s, num_gaussians: 1067108 | tracking_loss: 35218.0938 | mapping_loss: 0.0897]
 38%|███▊      | 222/592 [00:46<01:08,  5.40it/s, num_gaussians: 1067108 | tracking_loss: 35218.0938 | mapping_loss: 0.0897]
 38%|███▊      | 222/592 [00:46<01:08,  5.40it/s, num_gaussians: 1066913 | tracking_loss: 31990.9473 | mapping_loss: 0.0987]
 38%|███▊      | 223/592 [00:46<01:07,  5.49it/s, num_gaussians: 1066913 | tracking_loss: 31990.9473 | mapping_loss: 0.0987]
 38%|███▊      | 223/592 [00:46<01:07,  5.49it/s, num_gaussians: 1066595 | tracking_loss: 31853.0352 | mapping_loss: 0.1465]
 38%|███▊      | 224/592 [00:46<01:08,  5.37it/s, num_gaussians: 1066595 | tracking_loss: 31853.0352 | mapping_loss: 0.1465]
 38%|███▊      | 224/592 [00:46<01:08,  5.37it/s, num_gaussians: 1066742 | tracking_loss: 29757.3301 | mapping_loss: 0.0564]
 38%|███▊      | 225/592 [00:47<01:07,  5.42it/s, num_gaussians: 1066742 | tracking_loss: 29757.3301 | mapping_loss: 0.0564]
 38%|███▊      | 225/592 [00:47<01:07,  5.42it/s, num_gaussians: 1066343 | tracking_loss: 29870.4766 | mapping_loss: 0.0903]
 38%|███▊      | 226/592 [00:47<01:07,  5.45it/s, num_gaussians: 1066343 | tracking_loss: 29870.4766 | mapping_loss: 0.0903]
 38%|███▊      | 226/592 [00:47<01:07,  5.45it/s, num_gaussians: 1066029 | tracking_loss: 32304.3750 | mapping_loss: 0.1540]
 38%|███▊      | 227/592 [00:47<01:07,  5.37it/s, num_gaussians: 1066029 | tracking_loss: 32304.3750 | mapping_loss: 0.1540]
 38%|███▊      | 227/592 [00:47<01:07,  5.37it/s, num_gaussians: 1065997 | tracking_loss: 30526.4805 | mapping_loss: 0.0614]
 39%|███▊      | 228/592 [00:47<01:06,  5.47it/s, num_gaussians: 1065997 | tracking_loss: 30526.4805 | mapping_loss: 0.0614]
 39%|███▊      | 228/592 [00:47<01:06,  5.47it/s, num_gaussians: 1066360 | tracking_loss: 31173.0488 | mapping_loss: 0.0786]
 39%|███▊      | 229/592 [00:47<01:05,  5.57it/s, num_gaussians: 1066360 | tracking_loss: 31173.0488 | mapping_loss: 0.0786]
 39%|███▊      | 229/592 [00:47<01:05,  5.57it/s, num_gaussians: 1067467 | tracking_loss: 30254.8711 | mapping_loss: 0.0983]
 39%|███▉      | 230/592 [00:48<01:05,  5.57it/s, num_gaussians: 1067467 | tracking_loss: 30254.8711 | mapping_loss: 0.0983]
 39%|███▉      | 230/592 [00:48<01:05,  5.57it/s, num_gaussians: 1070812 | tracking_loss: 28087.3438 | mapping_loss: 0.1043]
 39%|███▉      | 231/592 [00:48<01:04,  5.57it/s, num_gaussians: 1070812 | tracking_loss: 28087.3438 | mapping_loss: 0.1043]
 39%|███▉      | 231/592 [00:48<01:04,  5.57it/s, num_gaussians: 1073493 | tracking_loss: 28063.6836 | mapping_loss: 0.0668]
 39%|███▉      | 232/592 [00:48<01:05,  5.50it/s, num_gaussians: 1073493 | tracking_loss: 28063.6836 | mapping_loss: 0.0668]
 39%|███▉      | 232/592 [00:48<01:05,  5.50it/s, num_gaussians: 1076829 | tracking_loss: 27389.0410 | mapping_loss: 0.0700]
 39%|███▉      | 233/592 [00:48<01:06,  5.41it/s, num_gaussians: 1076829 | tracking_loss: 27389.0410 | mapping_loss: 0.0700]
 39%|███▉      | 233/592 [00:48<01:06,  5.41it/s, num_gaussians: 1079723 | tracking_loss: 26490.2480 | mapping_loss: 0.0607]
 40%|███▉      | 234/592 [00:48<01:05,  5.46it/s, num_gaussians: 1079723 | tracking_loss: 26490.2480 | mapping_loss: 0.0607]
 40%|███▉      | 234/592 [00:48<01:05,  5.46it/s, num_gaussians: 1081859 | tracking_loss: 28520.1836 | mapping_loss: 0.2253]
 40%|███▉      | 235/592 [00:48<01:05,  5.46it/s, num_gaussians: 1081859 | tracking_loss: 28520.1836 | mapping_loss: 0.2253]
 40%|███▉      | 235/592 [00:48<01:05,  5.46it/s, num_gaussians: 1084622 | tracking_loss: 25894.7051 | mapping_loss: 0.0587]
 40%|███▉      | 236/592 [00:49<01:07,  5.29it/s, num_gaussians: 1084622 | tracking_loss: 25894.7051 | mapping_loss: 0.0587]
 40%|███▉      | 236/592 [00:49<01:07,  5.29it/s, num_gaussians: 1086495 | tracking_loss: 30688.1445 | mapping_loss: 0.1285]
 40%|████      | 237/592 [00:49<01:07,  5.25it/s, num_gaussians: 1086495 | tracking_loss: 30688.1445 | mapping_loss: 0.1285]
 40%|████      | 237/592 [00:49<01:07,  5.25it/s, num_gaussians: 1087620 | tracking_loss: 28981.0762 | mapping_loss: 0.0737]
 40%|████      | 238/592 [00:49<01:04,  5.46it/s, num_gaussians: 1087620 | tracking_loss: 28981.0762 | mapping_loss: 0.0737]
 40%|████      | 238/592 [00:49<01:04,  5.46it/s, num_gaussians: 1087877 | tracking_loss: 29325.6699 | mapping_loss: 0.0988]
 40%|████      | 239/592 [00:49<01:06,  5.35it/s, num_gaussians: 1087877 | tracking_loss: 29325.6699 | mapping_loss: 0.0988]
 40%|████      | 239/592 [00:49<01:06,  5.35it/s, num_gaussians: 1088687 | tracking_loss: 27051.7031 | mapping_loss: 0.0761]
 41%|████      | 240/592 [00:49<01:05,  5.37it/s, num_gaussians: 1088687 | tracking_loss: 27051.7031 | mapping_loss: 0.0761]
 41%|████      | 240/592 [00:49<01:05,  5.37it/s, num_gaussians: 1089628 | tracking_loss: 28904.9883 | mapping_loss: 0.1312]
 41%|████      | 241/592 [00:50<01:03,  5.49it/s, num_gaussians: 1089628 | tracking_loss: 28904.9883 | mapping_loss: 0.1312]
 41%|████      | 241/592 [00:50<01:03,  5.49it/s, num_gaussians: 1090788 | tracking_loss: 27370.1016 | mapping_loss: 0.0636]
 41%|████      | 242/592 [00:50<01:04,  5.46it/s, num_gaussians: 1090788 | tracking_loss: 27370.1016 | mapping_loss: 0.0636]
 41%|████      | 242/592 [00:50<01:04,  5.46it/s, num_gaussians: 1094420 | tracking_loss: 25605.9023 | mapping_loss: 0.0623]
 41%|████      | 243/592 [00:50<01:05,  5.35it/s, num_gaussians: 1094420 | tracking_loss: 25605.9023 | mapping_loss: 0.0623]
 41%|████      | 243/592 [00:50<01:05,  5.35it/s, num_gaussians: 1094234 | tracking_loss: 27557.8633 | mapping_loss: 0.1409]
 41%|████      | 244/592 [00:50<01:04,  5.37it/s, num_gaussians: 1094234 | tracking_loss: 27557.8633 | mapping_loss: 0.1409]
 41%|████      | 244/592 [00:50<01:04,  5.37it/s, num_gaussians: 1093477 | tracking_loss: 29158.0547 | mapping_loss: 0.1269]
 41%|████▏     | 245/592 [00:50<01:02,  5.56it/s, num_gaussians: 1093477 | tracking_loss: 29158.0547 | mapping_loss: 0.1269]
 41%|████▏     | 245/592 [00:50<01:02,  5.56it/s, num_gaussians: 1093109 | tracking_loss: 25160.2949 | mapping_loss: 0.1227]
 42%|████▏     | 246/592 [00:51<01:04,  5.36it/s, num_gaussians: 1093109 | tracking_loss: 25160.2949 | mapping_loss: 0.1227]
 42%|████▏     | 246/592 [00:51<01:04,  5.36it/s, num_gaussians: 1093122 | tracking_loss: 23127.4980 | mapping_loss: 0.2413]
 42%|████▏     | 247/592 [00:51<01:04,  5.39it/s, num_gaussians: 1093122 | tracking_loss: 23127.4980 | mapping_loss: 0.2413]
 42%|████▏     | 247/592 [00:51<01:04,  5.39it/s, num_gaussians: 1095988 | tracking_loss: 26039.7461 | mapping_loss: 0.0582]
 42%|████▏     | 248/592 [00:51<01:05,  5.25it/s, num_gaussians: 1095988 | tracking_loss: 26039.7461 | mapping_loss: 0.0582]
 42%|████▏     | 248/592 [00:51<01:05,  5.25it/s, num_gaussians: 1095713 | tracking_loss: 25322.7988 | mapping_loss: 0.2345]
 42%|████▏     | 249/592 [00:51<01:04,  5.31it/s, num_gaussians: 1095713 | tracking_loss: 25322.7988 | mapping_loss: 0.2345]
 42%|████▏     | 249/592 [00:51<01:04,  5.31it/s, num_gaussians: 1096621 | tracking_loss: 24500.9961 | mapping_loss: 0.1513]
 42%|████▏     | 250/592 [00:51<01:04,  5.33it/s, num_gaussians: 1096621 | tracking_loss: 24500.9961 | mapping_loss: 0.1513]
 42%|████▏     | 250/592 [00:51<01:04,  5.33it/s, num_gaussians: 1097846 | tracking_loss: 24835.0059 | mapping_loss: 0.1164]
 42%|████▏     | 251/592 [00:51<01:03,  5.38it/s, num_gaussians: 1097846 | tracking_loss: 24835.0059 | mapping_loss: 0.1164]
 42%|████▏     | 251/592 [00:51<01:03,  5.38it/s, num_gaussians: 1097982 | tracking_loss: 24237.8926 | mapping_loss: 0.0803]
 43%|████▎     | 252/592 [00:52<01:03,  5.36it/s, num_gaussians: 1097982 | tracking_loss: 24237.8926 | mapping_loss: 0.0803]
 43%|████▎     | 252/592 [00:52<01:03,  5.36it/s, num_gaussians: 1098795 | tracking_loss: 25048.8145 | mapping_loss: 0.0902]
 43%|████▎     | 253/592 [00:52<01:02,  5.42it/s, num_gaussians: 1098795 | tracking_loss: 25048.8145 | mapping_loss: 0.0902]
 43%|████▎     | 253/592 [00:52<01:02,  5.42it/s, num_gaussians: 1098586 | tracking_loss: 25262.8438 | mapping_loss: 0.1270]
 43%|████▎     | 254/592 [00:52<01:00,  5.57it/s, num_gaussians: 1098586 | tracking_loss: 25262.8438 | mapping_loss: 0.1270]
 43%|████▎     | 254/592 [00:52<01:00,  5.57it/s, num_gaussians: 1099301 | tracking_loss: 25029.0469 | mapping_loss: 0.3214]
 43%|████▎     | 255/592 [00:52<01:02,  5.43it/s, num_gaussians: 1099301 | tracking_loss: 25029.0469 | mapping_loss: 0.3214]
 43%|████▎     | 255/592 [00:52<01:02,  5.43it/s, num_gaussians: 1099653 | tracking_loss: 26179.0996 | mapping_loss: 0.0811]
 43%|████▎     | 256/592 [00:52<01:01,  5.44it/s, num_gaussians: 1099653 | tracking_loss: 26179.0996 | mapping_loss: 0.0811]
 43%|████▎     | 256/592 [00:52<01:01,  5.44it/s, num_gaussians: 1099945 | tracking_loss: 27407.4375 | mapping_loss: 0.1009]
 43%|████▎     | 257/592 [00:53<01:00,  5.52it/s, num_gaussians: 1099945 | tracking_loss: 27407.4375 | mapping_loss: 0.1009]
 43%|████▎     | 257/592 [00:53<01:00,  5.52it/s, num_gaussians: 1100087 | tracking_loss: 26482.2266 | mapping_loss: 0.1349]
 44%|████▎     | 258/592 [00:53<00:59,  5.64it/s, num_gaussians: 1100087 | tracking_loss: 26482.2266 | mapping_loss: 0.1349]
 44%|████▎     | 258/592 [00:53<00:59,  5.64it/s, num_gaussians: 1099912 | tracking_loss: 29729.8301 | mapping_loss: 0.0955]
 44%|████▍     | 259/592 [00:53<01:00,  5.49it/s, num_gaussians: 1099912 | tracking_loss: 29729.8301 | mapping_loss: 0.0955]
 44%|████▍     | 259/592 [00:53<01:00,  5.49it/s, num_gaussians: 1099763 | tracking_loss: 26969.8418 | mapping_loss: 0.0525]
 44%|████▍     | 260/592 [00:53<01:01,  5.37it/s, num_gaussians: 1099763 | tracking_loss: 26969.8418 | mapping_loss: 0.0525]
 44%|████▍     | 260/592 [00:53<01:01,  5.37it/s, num_gaussians: 1099323 | tracking_loss: 27123.6172 | mapping_loss: 0.0448]
 44%|████▍     | 261/592 [00:53<01:00,  5.44it/s, num_gaussians: 1099323 | tracking_loss: 27123.6172 | mapping_loss: 0.0448]
 44%|████▍     | 261/592 [00:53<01:00,  5.44it/s, num_gaussians: 1099067 | tracking_loss: 27814.4082 | mapping_loss: 0.0724]
 44%|████▍     | 262/592 [00:53<00:59,  5.58it/s, num_gaussians: 1099067 | tracking_loss: 27814.4082 | mapping_loss: 0.0724]
 44%|████▍     | 262/592 [00:53<00:59,  5.58it/s, num_gaussians: 1098230 | tracking_loss: 29820.8789 | mapping_loss: 0.1195]
 44%|████▍     | 263/592 [00:54<01:01,  5.38it/s, num_gaussians: 1098230 | tracking_loss: 29820.8789 | mapping_loss: 0.1195]
 44%|████▍     | 263/592 [00:54<01:01,  5.38it/s, num_gaussians: 1097790 | tracking_loss: 29008.1562 | mapping_loss: 0.1241]
 45%|████▍     | 264/592 [00:54<01:00,  5.44it/s, num_gaussians: 1097790 | tracking_loss: 29008.1562 | mapping_loss: 0.1241]
 45%|████▍     | 264/592 [00:54<01:00,  5.44it/s, num_gaussians: 1097427 | tracking_loss: 30445.3926 | mapping_loss: 0.0732]
 45%|████▍     | 265/592 [00:54<00:59,  5.46it/s, num_gaussians: 1097427 | tracking_loss: 30445.3926 | mapping_loss: 0.0732]
 45%|████▍     | 265/592 [00:54<00:59,  5.46it/s, num_gaussians: 1096300 | tracking_loss: 29587.1562 | mapping_loss: 0.1395]
 45%|████▍     | 266/592 [00:54<00:58,  5.61it/s, num_gaussians: 1096300 | tracking_loss: 29587.1562 | mapping_loss: 0.1395]
 45%|████▍     | 266/592 [00:54<00:58,  5.61it/s, num_gaussians: 1095875 | tracking_loss: 28068.5879 | mapping_loss: 0.0413]
 45%|████▌     | 267/592 [00:54<00:57,  5.62it/s, num_gaussians: 1095875 | tracking_loss: 28068.5879 | mapping_loss: 0.0413]
 45%|████▌     | 267/592 [00:54<00:57,  5.62it/s, num_gaussians: 1095019 | tracking_loss: 27837.8262 | mapping_loss: 0.0699]
 45%|████▌     | 268/592 [00:55<00:56,  5.75it/s, num_gaussians: 1095019 | tracking_loss: 27837.8262 | mapping_loss: 0.0699]
 45%|████▌     | 268/592 [00:55<00:56,  5.75it/s, num_gaussians: 1094582 | tracking_loss: 26914.9746 | mapping_loss: 0.2514]
 45%|████▌     | 269/592 [00:55<00:57,  5.58it/s, num_gaussians: 1094582 | tracking_loss: 26914.9746 | mapping_loss: 0.2514]
 45%|████▌     | 269/592 [00:55<00:57,  5.58it/s, num_gaussians: 1093758 | tracking_loss: 28892.5547 | mapping_loss: 0.1321]
 46%|████▌     | 270/592 [00:55<00:57,  5.61it/s, num_gaussians: 1093758 | tracking_loss: 28892.5547 | mapping_loss: 0.1321]
 46%|████▌     | 270/592 [00:55<00:57,  5.61it/s, num_gaussians: 1093407 | tracking_loss: 28348.6621 | mapping_loss: 0.0918]
 46%|████▌     | 271/592 [00:55<00:56,  5.64it/s, num_gaussians: 1093407 | tracking_loss: 28348.6621 | mapping_loss: 0.0918]
 46%|████▌     | 271/592 [00:55<00:56,  5.64it/s, num_gaussians: 1093118 | tracking_loss: 28697.4902 | mapping_loss: 0.1117]
 46%|████▌     | 272/592 [00:55<00:59,  5.41it/s, num_gaussians: 1093118 | tracking_loss: 28697.4902 | mapping_loss: 0.1117]
 46%|████▌     | 272/592 [00:55<00:59,  5.41it/s, num_gaussians: 1092305 | tracking_loss: 31254.8730 | mapping_loss: 0.1153]
 46%|████▌     | 273/592 [00:55<00:56,  5.62it/s, num_gaussians: 1092305 | tracking_loss: 31254.8730 | mapping_loss: 0.1153]
 46%|████▌     | 273/592 [00:55<00:56,  5.62it/s, num_gaussians: 1092996 | tracking_loss: 31215.0137 | mapping_loss: 0.0657]
 46%|████▋     | 274/592 [00:56<00:55,  5.71it/s, num_gaussians: 1092996 | tracking_loss: 31215.0137 | mapping_loss: 0.0657]
 46%|████▋     | 274/592 [00:56<00:55,  5.71it/s, num_gaussians: 1092853 | tracking_loss: 32163.6602 | mapping_loss: 0.1083]
