 14%|█▍        | 82/592 [00:53<05:39,  1.50it/s, num_gaussians: 723331 | tracking_loss: 12314.5146 | mapping_loss: 0.0427]
 14%|█▍        | 82/592 [00:53<05:39,  1.50it/s, num_gaussians: 725758 | tracking_loss: 12737.6123 | mapping_loss: 0.0611]
 14%|█▍        | 83/592 [00:53<05:40,  1.50it/s, num_gaussians: 725758 | tracking_loss: 12737.6123 | mapping_loss: 0.0611]
 14%|█▍        | 83/592 [00:53<05:40,  1.50it/s, num_gaussians: 728711 | tracking_loss: 13385.6836 | mapping_loss: 0.0420]
 14%|█▍        | 84/592 [00:54<05:39,  1.49it/s, num_gaussians: 728711 | tracking_loss: 13385.6836 | mapping_loss: 0.0420]
 14%|█▍        | 84/592 [00:54<05:39,  1.49it/s, num_gaussians: 730486 | tracking_loss: 11486.3672 | mapping_loss: 0.0337]
 14%|█▍        | 85/592 [00:55<05:40,  1.49it/s, num_gaussians: 730486 | tracking_loss: 11486.3672 | mapping_loss: 0.0337]
 14%|█▍        | 85/592 [00:55<05:40,  1.49it/s, num_gaussians: 730887 | tracking_loss: 9673.7295 | mapping_loss: 0.0284] 
 15%|█▍        | 86/592 [00:55<05:41,  1.48it/s, num_gaussians: 730887 | tracking_loss: 9673.7295 | mapping_loss: 0.0284]
 15%|█▍        | 86/592 [00:55<05:41,  1.48it/s, num_gaussians: 733391 | tracking_loss: 11440.4375 | mapping_loss: 0.0332]
 15%|█▍        | 87/592 [00:56<05:42,  1.47it/s, num_gaussians: 733391 | tracking_loss: 11440.4375 | mapping_loss: 0.0332]
 15%|█▍        | 87/592 [00:56<05:42,  1.47it/s, num_gaussians: 735436 | tracking_loss: 9936.4893 | mapping_loss: 0.0340] 
 15%|█▍        | 88/592 [00:57<05:43,  1.47it/s, num_gaussians: 735436 | tracking_loss: 9936.4893 | mapping_loss: 0.0340]
 15%|█▍        | 88/592 [00:57<05:43,  1.47it/s, num_gaussians: 737581 | tracking_loss: 9935.1123 | mapping_loss: 0.0395]
 15%|█▌        | 89/592 [00:57<05:45,  1.46it/s, num_gaussians: 737581 | tracking_loss: 9935.1123 | mapping_loss: 0.0395]
 15%|█▌        | 89/592 [00:57<05:45,  1.46it/s, num_gaussians: 739086 | tracking_loss: 9433.2109 | mapping_loss: 0.0379]
 15%|█▌        | 90/592 [00:58<05:47,  1.45it/s, num_gaussians: 739086 | tracking_loss: 9433.2109 | mapping_loss: 0.0379]
 15%|█▌        | 90/592 [00:58<05:47,  1.45it/s, num_gaussians: 742275 | tracking_loss: 15458.5508 | mapping_loss: 0.0409]
 15%|█▌        | 91/592 [00:59<05:49,  1.43it/s, num_gaussians: 742275 | tracking_loss: 15458.5508 | mapping_loss: 0.0409]
 15%|█▌        | 91/592 [00:59<05:49,  1.43it/s, num_gaussians: 745506 | tracking_loss: 14016.2227 | mapping_loss: 0.0380]
 16%|█▌        | 92/592 [01:00<05:53,  1.41it/s, num_gaussians: 745506 | tracking_loss: 14016.2227 | mapping_loss: 0.0380]
 16%|█▌        | 92/592 [01:00<05:53,  1.41it/s, num_gaussians: 747399 | tracking_loss: 13468.8203 | mapping_loss: 0.0346]
 16%|█▌        | 93/592 [01:00<05:56,  1.40it/s, num_gaussians: 747399 | tracking_loss: 13468.8203 | mapping_loss: 0.0346]
 16%|█▌        | 93/592 [01:00<05:56,  1.40it/s, num_gaussians: 749724 | tracking_loss: 14429.0869 | mapping_loss: 0.0296]
 16%|█▌        | 94/592 [01:01<05:58,  1.39it/s, num_gaussians: 749724 | tracking_loss: 14429.0869 | mapping_loss: 0.0296]
 16%|█▌        | 94/592 [01:01<05:58,  1.39it/s, num_gaussians: 752727 | tracking_loss: 13477.1865 | mapping_loss: 0.0223]
 16%|█▌        | 95/592 [01:02<06:00,  1.38it/s, num_gaussians: 752727 | tracking_loss: 13477.1865 | mapping_loss: 0.0223]
 16%|█▌        | 95/592 [01:02<06:00,  1.38it/s, num_gaussians: 754126 | tracking_loss: 12984.7979 | mapping_loss: 0.0684]
 16%|█▌        | 96/592 [01:03<06:03,  1.37it/s, num_gaussians: 754126 | tracking_loss: 12984.7979 | mapping_loss: 0.0684]
 16%|█▌        | 96/592 [01:03<06:03,  1.37it/s, num_gaussians: 756165 | tracking_loss: 14331.4033 | mapping_loss: 0.0409]
 16%|█▋        | 97/592 [01:03<06:05,  1.36it/s, num_gaussians: 756165 | tracking_loss: 14331.4033 | mapping_loss: 0.0409]
 16%|█▋        | 97/592 [01:03<06:05,  1.36it/s, num_gaussians: 757252 | tracking_loss: 11581.8105 | mapping_loss: 0.0538]
 17%|█▋        | 98/592 [01:04<06:04,  1.35it/s, num_gaussians: 757252 | tracking_loss: 11581.8105 | mapping_loss: 0.0538]
 17%|█▋        | 98/592 [01:04<06:04,  1.35it/s, num_gaussians: 757526 | tracking_loss: 10178.1631 | mapping_loss: 0.0344]
 17%|█▋        | 99/592 [01:05<06:04,  1.35it/s, num_gaussians: 757526 | tracking_loss: 10178.1631 | mapping_loss: 0.0344]
 17%|█▋        | 99/592 [01:05<06:04,  1.35it/s, num_gaussians: 757353 | tracking_loss: 9669.0957 | mapping_loss: 0.0321] 
 17%|█▋        | 100/592 [01:06<06:03,  1.36it/s, num_gaussians: 757353 | tracking_loss: 9669.0957 | mapping_loss: 0.0321]
 17%|█▋        | 100/592 [01:06<06:03,  1.36it/s, num_gaussians: 758804 | tracking_loss: 12971.5635 | mapping_loss: 0.0362]
 17%|█▋        | 101/592 [01:06<06:01,  1.36it/s, num_gaussians: 758804 | tracking_loss: 12971.5635 | mapping_loss: 0.0362]
 17%|█▋        | 101/592 [01:06<06:01,  1.36it/s, num_gaussians: 759744 | tracking_loss: 11199.1143 | mapping_loss: 0.0667]
 17%|█▋        | 102/592 [01:07<06:00,  1.36it/s, num_gaussians: 759744 | tracking_loss: 11199.1143 | mapping_loss: 0.0667]
 17%|█▋        | 102/592 [01:07<06:00,  1.36it/s, num_gaussians: 759533 | tracking_loss: 10331.8672 | mapping_loss: 0.0398]
 17%|█▋        | 103/592 [01:08<05:58,  1.36it/s, num_gaussians: 759533 | tracking_loss: 10331.8672 | mapping_loss: 0.0398]
 17%|█▋        | 103/592 [01:08<05:58,  1.36it/s, num_gaussians: 760459 | tracking_loss: 12424.8213 | mapping_loss: 0.0521]
 18%|█▊        | 104/592 [01:08<05:56,  1.37it/s, num_gaussians: 760459 | tracking_loss: 12424.8213 | mapping_loss: 0.0521]
 18%|█▊        | 104/592 [01:08<05:56,  1.37it/s, num_gaussians: 761331 | tracking_loss: 12731.9424 | mapping_loss: 0.0366]
 18%|█▊        | 105/592 [01:09<05:54,  1.38it/s, num_gaussians: 761331 | tracking_loss: 12731.9424 | mapping_loss: 0.0366]
 18%|█▊        | 105/592 [01:09<05:54,  1.38it/s, num_gaussians: 762558 | tracking_loss: 13814.4775 | mapping_loss: 0.0426]
 18%|█▊        | 106/592 [01:10<05:50,  1.39it/s, num_gaussians: 762558 | tracking_loss: 13814.4775 | mapping_loss: 0.0426]
 18%|█▊        | 106/592 [01:10<05:50,  1.39it/s, num_gaussians: 762737 | tracking_loss: 12614.9658 | mapping_loss: 0.0389]
 18%|█▊        | 107/592 [01:11<05:47,  1.40it/s, num_gaussians: 762737 | tracking_loss: 12614.9658 | mapping_loss: 0.0389]
 18%|█▊        | 107/592 [01:11<05:47,  1.40it/s, num_gaussians: 762580 | tracking_loss: 10245.2695 | mapping_loss: 0.0372]
 18%|█▊        | 108/592 [01:11<05:45,  1.40it/s, num_gaussians: 762580 | tracking_loss: 10245.2695 | mapping_loss: 0.0372]
 18%|█▊        | 108/592 [01:11<05:45,  1.40it/s, num_gaussians: 761590 | tracking_loss: 11204.0605 | mapping_loss: 0.0637]
 18%|█▊        | 109/592 [01:12<05:44,  1.40it/s, num_gaussians: 761590 | tracking_loss: 11204.0605 | mapping_loss: 0.0637]
 18%|█▊        | 109/592 [01:12<05:44,  1.40it/s, num_gaussians: 761347 | tracking_loss: 11246.3984 | mapping_loss: 0.0263]
 19%|█▊        | 110/592 [01:13<05:43,  1.41it/s, num_gaussians: 761347 | tracking_loss: 11246.3984 | mapping_loss: 0.0263]
 19%|█▊        | 110/592 [01:13<05:43,  1.41it/s, num_gaussians: 760936 | tracking_loss: 11062.1348 | mapping_loss: 0.0499]
 19%|█▉        | 111/592 [01:13<05:41,  1.41it/s, num_gaussians: 760936 | tracking_loss: 11062.1348 | mapping_loss: 0.0499]
 19%|█▉        | 111/592 [01:13<05:41,  1.41it/s, num_gaussians: 760957 | tracking_loss: 11284.8906 | mapping_loss: 0.0343]
 19%|█▉        | 112/592 [01:14<05:39,  1.41it/s, num_gaussians: 760957 | tracking_loss: 11284.8906 | mapping_loss: 0.0343]
 19%|█▉        | 112/592 [01:14<05:39,  1.41it/s, num_gaussians: 760576 | tracking_loss: 10236.5654 | mapping_loss: 0.0394]
 19%|█▉        | 113/592 [01:15<05:37,  1.42it/s, num_gaussians: 760576 | tracking_loss: 10236.5654 | mapping_loss: 0.0394]
 19%|█▉        | 113/592 [01:15<05:37,  1.42it/s, num_gaussians: 761015 | tracking_loss: 10382.5684 | mapping_loss: 0.0312]
 19%|█▉        | 114/592 [01:16<05:37,  1.42it/s, num_gaussians: 761015 | tracking_loss: 10382.5684 | mapping_loss: 0.0312]
 19%|█▉        | 114/592 [01:16<05:37,  1.42it/s, num_gaussians: 761946 | tracking_loss: 10979.3418 | mapping_loss: 0.0370]
 19%|█▉        | 115/592 [01:16<05:36,  1.42it/s, num_gaussians: 761946 | tracking_loss: 10979.3418 | mapping_loss: 0.0370]
 19%|█▉        | 115/592 [01:16<05:36,  1.42it/s, num_gaussians: 761635 | tracking_loss: 10336.5566 | mapping_loss: 0.0606]
 20%|█▉        | 116/592 [01:17<05:34,  1.42it/s, num_gaussians: 761635 | tracking_loss: 10336.5566 | mapping_loss: 0.0606]
 20%|█▉        | 116/592 [01:17<05:34,  1.42it/s, num_gaussians: 761573 | tracking_loss: 11615.4863 | mapping_loss: 0.0281]
 20%|█▉        | 117/592 [01:18<05:34,  1.42it/s, num_gaussians: 761573 | tracking_loss: 11615.4863 | mapping_loss: 0.0281]
 20%|█▉        | 117/592 [01:18<05:34,  1.42it/s, num_gaussians: 761528 | tracking_loss: 9947.7012 | mapping_loss: 0.0332] 
 20%|█▉        | 118/592 [01:18<05:35,  1.41it/s, num_gaussians: 761528 | tracking_loss: 9947.7012 | mapping_loss: 0.0332]
 20%|█▉        | 118/592 [01:18<05:35,  1.41it/s, num_gaussians: 762191 | tracking_loss: 9530.0352 | mapping_loss: 0.0347]
 20%|██        | 119/592 [01:19<05:35,  1.41it/s, num_gaussians: 762191 | tracking_loss: 9530.0352 | mapping_loss: 0.0347]
 20%|██        | 119/592 [01:19<05:35,  1.41it/s, num_gaussians: 762551 | tracking_loss: 9444.3096 | mapping_loss: 0.0490]
 20%|██        | 120/592 [01:20<05:36,  1.40it/s, num_gaussians: 762551 | tracking_loss: 9444.3096 | mapping_loss: 0.0490]
 20%|██        | 120/592 [01:20<05:36,  1.40it/s, num_gaussians: 763023 | tracking_loss: 14172.2227 | mapping_loss: 0.0397]
 20%|██        | 121/592 [01:21<05:38,  1.39it/s, num_gaussians: 763023 | tracking_loss: 14172.2227 | mapping_loss: 0.0397]
 20%|██        | 121/592 [01:21<05:38,  1.39it/s, num_gaussians: 763312 | tracking_loss: 10302.0459 | mapping_loss: 0.0326]
 21%|██        | 122/592 [01:21<05:38,  1.39it/s, num_gaussians: 763312 | tracking_loss: 10302.0459 | mapping_loss: 0.0326]
 21%|██        | 122/592 [01:21<05:38,  1.39it/s, num_gaussians: 763658 | tracking_loss: 10116.2520 | mapping_loss: 0.0238]
 21%|██        | 123/592 [01:22<05:41,  1.38it/s, num_gaussians: 763658 | tracking_loss: 10116.2520 | mapping_loss: 0.0238]
 21%|██        | 123/592 [01:22<05:41,  1.38it/s, num_gaussians: 764207 | tracking_loss: 13215.6240 | mapping_loss: 0.0302]
 21%|██        | 124/592 [01:23<05:42,  1.37it/s, num_gaussians: 764207 | tracking_loss: 13215.6240 | mapping_loss: 0.0302]
 21%|██        | 124/592 [01:23<05:42,  1.37it/s, num_gaussians: 765285 | tracking_loss: 13175.0117 | mapping_loss: 0.0405]
 21%|██        | 125/592 [01:23<05:42,  1.36it/s, num_gaussians: 765285 | tracking_loss: 13175.0117 | mapping_loss: 0.0405]
 21%|██        | 125/592 [01:23<05:42,  1.36it/s, num_gaussians: 766079 | tracking_loss: 12501.3389 | mapping_loss: 0.0304]
 21%|██▏       | 126/592 [01:24<05:43,  1.36it/s, num_gaussians: 766079 | tracking_loss: 12501.3389 | mapping_loss: 0.0304]
 21%|██▏       | 126/592 [01:24<05:43,  1.36it/s, num_gaussians: 766144 | tracking_loss: 14761.9434 | mapping_loss: 0.0321]
 21%|██▏       | 127/592 [01:25<05:45,  1.35it/s, num_gaussians: 766144 | tracking_loss: 14761.9434 | mapping_loss: 0.0321]
 21%|██▏       | 127/592 [01:25<05:45,  1.35it/s, num_gaussians: 767296 | tracking_loss: 12054.9951 | mapping_loss: 0.0229]
 22%|██▏       | 128/592 [01:26<05:47,  1.34it/s, num_gaussians: 767296 | tracking_loss: 12054.9951 | mapping_loss: 0.0229]
 22%|██▏       | 128/592 [01:26<05:47,  1.34it/s, num_gaussians: 768590 | tracking_loss: 14495.2188 | mapping_loss: 0.0350]
 22%|██▏       | 129/592 [01:26<05:48,  1.33it/s, num_gaussians: 768590 | tracking_loss: 14495.2188 | mapping_loss: 0.0350]
 22%|██▏       | 129/592 [01:27<05:48,  1.33it/s, num_gaussians: 770166 | tracking_loss: 14563.2754 | mapping_loss: 0.0229]
 22%|██▏       | 130/592 [01:27<05:49,  1.32it/s, num_gaussians: 770166 | tracking_loss: 14563.2754 | mapping_loss: 0.0229]
 22%|██▏       | 130/592 [01:27<05:49,  1.32it/s, num_gaussians: 771009 | tracking_loss: 11680.6621 | mapping_loss: 0.0600]
 22%|██▏       | 131/592 [01:28<05:52,  1.31it/s, num_gaussians: 771009 | tracking_loss: 11680.6621 | mapping_loss: 0.0600]
 22%|██▏       | 131/592 [01:28<05:52,  1.31it/s, num_gaussians: 771587 | tracking_loss: 13242.9902 | mapping_loss: 0.0493]
 22%|██▏       | 132/592 [01:29<05:54,  1.30it/s, num_gaussians: 771587 | tracking_loss: 13242.9902 | mapping_loss: 0.0493]
 22%|██▏       | 132/592 [01:29<05:54,  1.30it/s, num_gaussians: 772023 | tracking_loss: 12424.0820 | mapping_loss: 0.0524]
 22%|██▏       | 133/592 [01:30<05:52,  1.30it/s, num_gaussians: 772023 | tracking_loss: 12424.0820 | mapping_loss: 0.0524]
 22%|██▏       | 133/592 [01:30<05:52,  1.30it/s, num_gaussians: 771447 | tracking_loss: 11991.1748 | mapping_loss: 0.0514]
 23%|██▎       | 134/592 [01:30<05:54,  1.29it/s, num_gaussians: 771447 | tracking_loss: 11991.1748 | mapping_loss: 0.0514]
 23%|██▎       | 134/592 [01:30<05:54,  1.29it/s, num_gaussians: 772235 | tracking_loss: 11411.6045 | mapping_loss: 0.0337]
 23%|██▎       | 135/592 [01:31<05:55,  1.29it/s, num_gaussians: 772235 | tracking_loss: 11411.6045 | mapping_loss: 0.0337]
 23%|██▎       | 135/592 [01:31<05:55,  1.29it/s, num_gaussians: 774400 | tracking_loss: 11944.5410 | mapping_loss: 0.0523]
 23%|██▎       | 136/592 [01:32<05:58,  1.27it/s, num_gaussians: 774400 | tracking_loss: 11944.5410 | mapping_loss: 0.0523]
 23%|██▎       | 136/592 [01:32<05:58,  1.27it/s, num_gaussians: 777975 | tracking_loss: 11932.7754 | mapping_loss: 0.0399]
 23%|██▎       | 137/592 [01:33<06:01,  1.26it/s, num_gaussians: 777975 | tracking_loss: 11932.7754 | mapping_loss: 0.0399]
 23%|██▎       | 137/592 [01:33<06:01,  1.26it/s, num_gaussians: 779469 | tracking_loss: 17404.4512 | mapping_loss: 0.0318]
 23%|██▎       | 138/592 [01:34<06:04,  1.24it/s, num_gaussians: 779469 | tracking_loss: 17404.4512 | mapping_loss: 0.0318]
 23%|██▎       | 138/592 [01:34<06:04,  1.24it/s, num_gaussians: 783596 | tracking_loss: 20231.7461 | mapping_loss: 0.0354]
 23%|██▎       | 139/592 [01:34<06:07,  1.23it/s, num_gaussians: 783596 | tracking_loss: 20231.7461 | mapping_loss: 0.0354]
 23%|██▎       | 139/592 [01:34<06:07,  1.23it/s, num_gaussians: 787399 | tracking_loss: 22041.5254 | mapping_loss: 0.0517]
 24%|██▎       | 140/592 [01:35<06:10,  1.22it/s, num_gaussians: 787399 | tracking_loss: 22041.5254 | mapping_loss: 0.0517]
 24%|██▎       | 140/592 [01:35<06:10,  1.22it/s, num_gaussians: 789352 | tracking_loss: 29420.4688 | mapping_loss: 0.0394]
 24%|██▍       | 141/592 [01:36<06:12,  1.21it/s, num_gaussians: 789352 | tracking_loss: 29420.4688 | mapping_loss: 0.0394]
 24%|██▍       | 141/592 [01:36<06:12,  1.21it/s, num_gaussians: 790122 | tracking_loss: 25890.7969 | mapping_loss: 0.0359]
 24%|██▍       | 142/592 [01:37<06:15,  1.20it/s, num_gaussians: 790122 | tracking_loss: 25890.7969 | mapping_loss: 0.0359]
 24%|██▍       | 142/592 [01:37<06:15,  1.20it/s, num_gaussians: 794689 | tracking_loss: 21648.7910 | mapping_loss: 0.0947]
 24%|██▍       | 143/592 [01:38<06:16,  1.19it/s, num_gaussians: 794689 | tracking_loss: 21648.7910 | mapping_loss: 0.0947]
 24%|██▍       | 143/592 [01:38<06:16,  1.19it/s, num_gaussians: 797575 | tracking_loss: 24869.0820 | mapping_loss: 0.0528]
 24%|██▍       | 144/592 [01:39<06:18,  1.18it/s, num_gaussians: 797575 | tracking_loss: 24869.0820 | mapping_loss: 0.0528]
 24%|██▍       | 144/592 [01:39<06:18,  1.18it/s, num_gaussians: 797728 | tracking_loss: 22695.3066 | mapping_loss: 0.0416]
 24%|██▍       | 145/592 [01:40<06:20,  1.17it/s, num_gaussians: 797728 | tracking_loss: 22695.3066 | mapping_loss: 0.0416]
 24%|██▍       | 145/592 [01:40<06:20,  1.17it/s, num_gaussians: 797952 | tracking_loss: 22816.4941 | mapping_loss: 0.0690]
 25%|██▍       | 146/592 [01:40<06:20,  1.17it/s, num_gaussians: 797952 | tracking_loss: 22816.4941 | mapping_loss: 0.0690]
 25%|██▍       | 146/592 [01:40<06:20,  1.17it/s, num_gaussians: 797091 | tracking_loss: 23405.9023 | mapping_loss: 0.0733]
 25%|██▍       | 147/592 [01:41<06:20,  1.17it/s, num_gaussians: 797091 | tracking_loss: 23405.9023 | mapping_loss: 0.0733]
 25%|██▍       | 147/592 [01:41<06:20,  1.17it/s, num_gaussians: 797968 | tracking_loss: 24300.7031 | mapping_loss: 0.0396]
 25%|██▌       | 148/592 [01:42<06:21,  1.16it/s, num_gaussians: 797968 | tracking_loss: 24300.7031 | mapping_loss: 0.0396]
 25%|██▌       | 148/592 [01:42<06:21,  1.16it/s, num_gaussians: 798863 | tracking_loss: 25233.4980 | mapping_loss: 0.0338]
 25%|██▌       | 149/592 [01:43<06:21,  1.16it/s, num_gaussians: 798863 | tracking_loss: 25233.4980 | mapping_loss: 0.0338]
 25%|██▌       | 149/592 [01:43<06:21,  1.16it/s, num_gaussians: 800212 | tracking_loss: 31162.2891 | mapping_loss: 0.0347]
 25%|██▌       | 150/592 [01:44<06:21,  1.16it/s, num_gaussians: 800212 | tracking_loss: 31162.2891 | mapping_loss: 0.0347]
 25%|██▌       | 150/592 [01:44<06:21,  1.16it/s, num_gaussians: 802571 | tracking_loss: 30537.3711 | mapping_loss: 0.0430]
 26%|██▌       | 151/592 [01:45<06:21,  1.16it/s, num_gaussians: 802571 | tracking_loss: 30537.3711 | mapping_loss: 0.0430]
 26%|██▌       | 151/592 [01:45<06:21,  1.16it/s, num_gaussians: 803869 | tracking_loss: 26179.2969 | mapping_loss: 0.0531]
 26%|██▌       | 152/592 [01:46<06:20,  1.16it/s, num_gaussians: 803869 | tracking_loss: 26179.2969 | mapping_loss: 0.0531]
 26%|██▌       | 152/592 [01:46<06:20,  1.16it/s, num_gaussians: 804507 | tracking_loss: 28974.6211 | mapping_loss: 0.0296]
 26%|██▌       | 153/592 [01:46<06:18,  1.16it/s, num_gaussians: 804507 | tracking_loss: 28974.6211 | mapping_loss: 0.0296]
 26%|██▌       | 153/592 [01:46<06:18,  1.16it/s, num_gaussians: 806200 | tracking_loss: 27283.8828 | mapping_loss: 0.0456]
 26%|██▌       | 154/592 [01:47<06:14,  1.17it/s, num_gaussians: 806200 | tracking_loss: 27283.8828 | mapping_loss: 0.0456]
 26%|██▌       | 154/592 [01:47<06:14,  1.17it/s, num_gaussians: 807724 | tracking_loss: 22218.3574 | mapping_loss: 0.0464]
 26%|██▌       | 155/592 [01:48<06:10,  1.18it/s, num_gaussians: 807724 | tracking_loss: 22218.3574 | mapping_loss: 0.0464]
 26%|██▌       | 155/592 [01:48<06:10,  1.18it/s, num_gaussians: 807443 | tracking_loss: 25317.2812 | mapping_loss: 0.0390]
 26%|██▋       | 156/592 [01:49<06:08,  1.18it/s, num_gaussians: 807443 | tracking_loss: 25317.2812 | mapping_loss: 0.0390]
 26%|██▋       | 156/592 [01:49<06:08,  1.18it/s, num_gaussians: 807995 | tracking_loss: 38553.5234 | mapping_loss: 0.0390]
 27%|██▋       | 157/592 [01:50<06:06,  1.19it/s, num_gaussians: 807995 | tracking_loss: 38553.5234 | mapping_loss: 0.0390]
 27%|██▋       | 157/592 [01:50<06:06,  1.19it/s, num_gaussians: 808996 | tracking_loss: 28760.4102 | mapping_loss: 0.1037]
 27%|██▋       | 158/592 [01:51<06:02,  1.20it/s, num_gaussians: 808996 | tracking_loss: 28760.4102 | mapping_loss: 0.1037]
 27%|██▋       | 158/592 [01:51<06:02,  1.20it/s, num_gaussians: 809328 | tracking_loss: 26355.3574 | mapping_loss: 0.0591]
 27%|██▋       | 159/592 [01:51<06:01,  1.20it/s, num_gaussians: 809328 | tracking_loss: 26355.3574 | mapping_loss: 0.0591]
 27%|██▋       | 159/592 [01:51<06:01,  1.20it/s, num_gaussians: 810074 | tracking_loss: 25645.4277 | mapping_loss: 0.0535]
 27%|██▋       | 160/592 [01:52<05:59,  1.20it/s, num_gaussians: 810074 | tracking_loss: 25645.4277 | mapping_loss: 0.0535]
 27%|██▋       | 160/592 [01:52<05:59,  1.20it/s, num_gaussians: 809508 | tracking_loss: 26636.0625 | mapping_loss: 0.0425]
 27%|██▋       | 161/592 [01:53<05:59,  1.20it/s, num_gaussians: 809508 | tracking_loss: 26636.0625 | mapping_loss: 0.0425]
 27%|██▋       | 161/592 [01:53<05:59,  1.20it/s, num_gaussians: 808487 | tracking_loss: 36181.0703 | mapping_loss: 0.0750]
 27%|██▋       | 162/592 [01:54<06:00,  1.19it/s, num_gaussians: 808487 | tracking_loss: 36181.0703 | mapping_loss: 0.0750]
 27%|██▋       | 162/592 [01:54<06:00,  1.19it/s, num_gaussians: 808871 | tracking_loss: 44179.1641 | mapping_loss: 0.0353]
 28%|██▊       | 163/592 [01:55<05:55,  1.21it/s, num_gaussians: 808871 | tracking_loss: 44179.1641 | mapping_loss: 0.0353]
 28%|██▊       | 163/592 [01:55<05:55,  1.21it/s, num_gaussians: 808755 | tracking_loss: 26004.0742 | mapping_loss: 0.0425]
 28%|██▊       | 164/592 [01:56<05:49,  1.23it/s, num_gaussians: 808755 | tracking_loss: 26004.0742 | mapping_loss: 0.0425]
 28%|██▊       | 164/592 [01:56<05:49,  1.23it/s, num_gaussians: 812855 | tracking_loss: 26290.8906 | mapping_loss: 0.0247]
 28%|██▊       | 165/592 [01:56<05:43,  1.24it/s, num_gaussians: 812855 | tracking_loss: 26290.8906 | mapping_loss: 0.0247]
 28%|██▊       | 165/592 [01:56<05:43,  1.24it/s, num_gaussians: 820936 | tracking_loss: 32316.8984 | mapping_loss: 0.0406]
 28%|██▊       | 166/592 [01:57<05:38,  1.26it/s, num_gaussians: 820936 | tracking_loss: 32316.8984 | mapping_loss: 0.0406]
 28%|██▊       | 166/592 [01:57<05:38,  1.26it/s, num_gaussians: 820682 | tracking_loss: 22865.3750 | mapping_loss: 0.0269]
 28%|██▊       | 167/592 [01:58<05:31,  1.28it/s, num_gaussians: 820682 | tracking_loss: 22865.3750 | mapping_loss: 0.0269]
 28%|██▊       | 167/592 [01:58<05:31,  1.28it/s, num_gaussians: 820478 | tracking_loss: 19864.0977 | mapping_loss: 0.0436]
 28%|██▊       | 168/592 [01:59<05:26,  1.30it/s, num_gaussians: 820478 | tracking_loss: 19864.0977 | mapping_loss: 0.0436]
 28%|██▊       | 168/592 [01:59<05:26,  1.30it/s, num_gaussians: 820676 | tracking_loss: 21855.4570 | mapping_loss: 0.0450]
 29%|██▊       | 169/592 [01:59<05:25,  1.30it/s, num_gaussians: 820676 | tracking_loss: 21855.4570 | mapping_loss: 0.0450]
 29%|██▊       | 169/592 [01:59<05:25,  1.30it/s, num_gaussians: 819955 | tracking_loss: 20277.0469 | mapping_loss: 0.0590]
 29%|██▊       | 170/592 [02:00<05:23,  1.30it/s, num_gaussians: 819955 | tracking_loss: 20277.0469 | mapping_loss: 0.0590]
 29%|██▊       | 170/592 [02:00<05:23,  1.30it/s, num_gaussians: 820392 | tracking_loss: 25239.8125 | mapping_loss: 0.0417]
 29%|██▉       | 171/592 [02:01<05:21,  1.31it/s, num_gaussians: 820392 | tracking_loss: 25239.8125 | mapping_loss: 0.0417]
 29%|██▉       | 171/592 [02:01<05:21,  1.31it/s, num_gaussians: 819327 | tracking_loss: 19512.5664 | mapping_loss: 0.0856]
 29%|██▉       | 172/592 [02:02<05:18,  1.32it/s, num_gaussians: 819327 | tracking_loss: 19512.5664 | mapping_loss: 0.0856]
 29%|██▉       | 172/592 [02:02<05:18,  1.32it/s, num_gaussians: 822190 | tracking_loss: 20778.8555 | mapping_loss: 0.0361]
 29%|██▉       | 173/592 [02:02<05:18,  1.32it/s, num_gaussians: 822190 | tracking_loss: 20778.8555 | mapping_loss: 0.0361]
 29%|██▉       | 173/592 [02:02<05:18,  1.32it/s, num_gaussians: 822174 | tracking_loss: 18548.3086 | mapping_loss: 0.0247]
 29%|██▉       | 174/592 [02:03<05:13,  1.33it/s, num_gaussians: 822174 | tracking_loss: 18548.3086 | mapping_loss: 0.0247]
 29%|██▉       | 174/592 [02:03<05:13,  1.33it/s, num_gaussians: 826560 | tracking_loss: 33268.2656 | mapping_loss: 0.0317]
 30%|██▉       | 175/592 [02:04<05:11,  1.34it/s, num_gaussians: 826560 | tracking_loss: 33268.2656 | mapping_loss: 0.0317]
 30%|██▉       | 175/592 [02:04<05:11,  1.34it/s, num_gaussians: 832474 | tracking_loss: 34803.8359 | mapping_loss: 0.0413]
 30%|██▉       | 176/592 [02:05<05:05,  1.36it/s, num_gaussians: 832474 | tracking_loss: 34803.8359 | mapping_loss: 0.0413]
 30%|██▉       | 176/592 [02:05<05:05,  1.36it/s, num_gaussians: 839220 | tracking_loss: 34516.6328 | mapping_loss: 0.0383]
 30%|██▉       | 177/592 [02:05<05:01,  1.38it/s, num_gaussians: 839220 | tracking_loss: 34516.6328 | mapping_loss: 0.0383]
 30%|██▉       | 177/592 [02:05<05:01,  1.38it/s, num_gaussians: 845220 | tracking_loss: 26380.5781 | mapping_loss: 0.0606]
 30%|███       | 178/592 [02:06<04:55,  1.40it/s, num_gaussians: 845220 | tracking_loss: 26380.5781 | mapping_loss: 0.0606]
 30%|███       | 178/592 [02:06<04:55,  1.40it/s, num_gaussians: 852175 | tracking_loss: 21436.9453 | mapping_loss: 0.1141]
