  1%|          | 22/2000 [00:08<07:11,  4.59it/s, num_gaussians: 232839 | tracking_loss: 3471.5640 | mapping_loss: 0.0143]
  1%|          | 22/2000 [00:08<07:11,  4.59it/s, num_gaussians: 235097 | tracking_loss: 3512.3320 | mapping_loss: 0.0179]
  1%|          | 23/2000 [00:09<07:21,  4.48it/s, num_gaussians: 235097 | tracking_loss: 3512.3320 | mapping_loss: 0.0179]
  1%|          | 23/2000 [00:09<07:21,  4.48it/s, num_gaussians: 237297 | tracking_loss: 3741.8462 | mapping_loss: 0.0125]
  1%|          | 24/2000 [00:09<06:54,  4.77it/s, num_gaussians: 237297 | tracking_loss: 3741.8462 | mapping_loss: 0.0125]
  1%|          | 24/2000 [00:09<06:54,  4.77it/s, num_gaussians: 239269 | tracking_loss: 3447.6479 | mapping_loss: 0.0124]
  1%|▏         | 25/2000 [00:09<06:34,  5.00it/s, num_gaussians: 239269 | tracking_loss: 3447.6479 | mapping_loss: 0.0124]
  1%|▏         | 25/2000 [00:09<06:34,  5.00it/s, num_gaussians: 242214 | tracking_loss: 3325.2712 | mapping_loss: 0.0127]
  1%|▏         | 26/2000 [00:09<06:21,  5.17it/s, num_gaussians: 242214 | tracking_loss: 3325.2712 | mapping_loss: 0.0127]
  1%|▏         | 26/2000 [00:09<06:21,  5.17it/s, num_gaussians: 243890 | tracking_loss: 3728.2319 | mapping_loss: 0.0139]
  1%|▏         | 27/2000 [00:09<06:11,  5.31it/s, num_gaussians: 243890 | tracking_loss: 3728.2319 | mapping_loss: 0.0139]
  1%|▏         | 27/2000 [00:09<06:11,  5.31it/s, num_gaussians: 246332 | tracking_loss: 3382.5071 | mapping_loss: 0.0136]
  1%|▏         | 28/2000 [00:10<06:05,  5.40it/s, num_gaussians: 246332 | tracking_loss: 3382.5071 | mapping_loss: 0.0136]
  1%|▏         | 28/2000 [00:10<06:05,  5.40it/s, num_gaussians: 248543 | tracking_loss: 3510.5708 | mapping_loss: 0.0119]
  1%|▏         | 29/2000 [00:10<06:01,  5.46it/s, num_gaussians: 248543 | tracking_loss: 3510.5708 | mapping_loss: 0.0119]
  1%|▏         | 29/2000 [00:10<06:01,  5.46it/s, num_gaussians: 250508 | tracking_loss: 4054.6750 | mapping_loss: 0.0129]
  2%|▏         | 30/2000 [00:10<05:57,  5.51it/s, num_gaussians: 250508 | tracking_loss: 4054.6750 | mapping_loss: 0.0129]
  2%|▏         | 30/2000 [00:10<05:57,  5.51it/s, num_gaussians: 252586 | tracking_loss: 3745.9575 | mapping_loss: 0.0165]
  2%|▏         | 31/2000 [00:10<05:55,  5.53it/s, num_gaussians: 252586 | tracking_loss: 3745.9575 | mapping_loss: 0.0165]
  2%|▏         | 31/2000 [00:10<05:55,  5.53it/s, num_gaussians: 254367 | tracking_loss: 3620.0225 | mapping_loss: 0.0104]
  2%|▏         | 32/2000 [00:10<05:52,  5.58it/s, num_gaussians: 254367 | tracking_loss: 3620.0225 | mapping_loss: 0.0104]
  2%|▏         | 32/2000 [00:10<05:52,  5.58it/s, num_gaussians: 255635 | tracking_loss: 3941.2617 | mapping_loss: 0.0126]
  2%|▏         | 33/2000 [00:10<05:50,  5.61it/s, num_gaussians: 255635 | tracking_loss: 3941.2617 | mapping_loss: 0.0126]
  2%|▏         | 33/2000 [00:10<05:50,  5.61it/s, num_gaussians: 257259 | tracking_loss: 3701.2444 | mapping_loss: 0.0183]
  2%|▏         | 34/2000 [00:11<05:50,  5.61it/s, num_gaussians: 257259 | tracking_loss: 3701.2444 | mapping_loss: 0.0183]
